file,emotion,emotion.level,emotion.agreement 
1045/1045_TAI_SAD_XX.wav,sadness,56.86,0.7
1045/1045_TAI_ANG_XX.wav,disgust,61.89,0.9
1045/1045_TAI_FEA_XX.wav,fear,56.57,0.7
1045/1045_TAI_DIS_XX.wav,disgust,59.67,0.6
1045/1045_MTI_NEU_XX.wav,neutral,72.75,0.8
1045/1045_MTI_HAP_XX.wav,happiness,61.71,0.7
1045/1045_MTI_SAD_XX.wav,neutral,62.33,0.666666666666667
1045/1045_MTI_ANG_XX.wav,neutral,65.75,0.444444444444444
1045/1045_MTI_FEA_XX.wav,fear,37.2,0.5
1045/1045_MTI_DIS_XX.wav,disgust,73.0,0.666666666666667
1045/1045_IWL_NEU_XX.wav,neutral,57.14,0.7
1045/1045_IWL_HAP_XX.wav,happiness,65.1,1.0
1045/1045_IWL_SAD_XX.wav,neutral,64.0,0.5
1045/1045_IWL_ANG_XX.wav,disgust,73.6,0.625
1045/1045_IWL_FEA_XX.wav,neutral,61.71,0.6363636363636359
1045/1045_IWL_DIS_XX.wav,disgust,64.1,0.9090909090909091
1045/1045_ITH_NEU_XX.wav,neutral,67.86,0.7
1045/1045_ITH_HAP_XX.wav,happiness,48.43,0.7
1045/1045_ITH_SAD_XX.wav,neutral,71.33,0.9
1045/1045_ITH_ANG_XX.wav,neutral,62.5,0.4
1045/1045_ITH_FEA_XX.wav,neutral,74.75,0.5
1045/1045_ITH_DIS_XX.wav,disgust,56.88,0.8
1045/1045_DFA_NEU_XX.wav,neutral,64.67,0.6
1045/1045_DFA_HAP_XX.wav,happiness,33.0,0.6
1045/1045_DFA_SAD_XX.wav,sadness,57.8,0.625
1045/1045_DFA_ANG_XX.wav,disgust,51.0,0.5
1045/1045_DFA_FEA_XX.wav,fear,39.38,0.8
1045/1045_DFA_DIS_XX.wav,disgust,63.44,0.9
1045/1045_ITS_NEU_XX.wav,neutral,68.25,0.8
1045/1045_ITS_HAP_XX.wav,happiness,40.56,0.9
1045/1045_ITS_SAD_XX.wav,neutral,67.83,0.75
1045/1045_ITS_ANG_XX.wav,disgust,60.33,0.6
1045/1045_ITS_FEA_XX.wav,fear,44.0,0.9
1045/1045_ITS_DIS_XX.wav,disgust,51.1,1.0
1045/1045_TSI_NEU_XX.wav,neutral,76.62,0.8
1045/1045_TSI_HAP_XX.wav,happiness,52.11,1.0
1045/1045_TSI_SAD_XX.wav,neutral,71.0,0.6
1045/1045_TSI_ANG_XX.wav,anger,48.2,0.5
1045/1045_TSI_FEA_XX.wav,fear,66.8,1.0
1045/1045_TSI_DIS_XX.wav,disgust,74.5,1.0
1045/1045_WSI_NEU_XX.wav,neutral,77.8,0.5
1045/1045_WSI_HAP_XX.wav,happiness,67.2,1.0
1045/1045_WSI_SAD_XX.wav,neutral,65.83,0.545454545454545
1045/1045_WSI_ANG_XX.wav,anger,47.29,0.6363636363636359
1045/1045_WSI_FEA_XX.wav,fear,38.4,0.625
1045/1045_WSI_DIS_XX.wav,disgust,74.8,0.555555555555556
1046/1046_IEO_NEU_XX.wav,neutral,86.89,0.9
1046/1046_IEO_HAP_LO.wav,happiness,44.8,1.0
1046/1046_IEO_HAP_MD.wav,happiness,67.78,0.9
1046/1046_IEO_HAP_HI.wav,happiness,55.75,0.8
1046/1046_IEO_SAD_LO.wav,neutral,80.5,0.8888888888888891
1046/1046_IEO_SAD_MD.wav,neutral,76.83,0.6
1046/1046_IEO_SAD_HI.wav,neutral,71.71,0.7
1046/1046_IEO_ANG_LO.wav,neutral,75.5,0.545454545454545
1046/1046_IEO_ANG_MD.wav,neutral,74.5,0.36363636363636404
1046/1046_IEO_ANG_HI.wav,anger,74.7,1.0
1046/1046_IEO_FEA_LO.wav,neutral,77.5,0.8888888888888891
1046/1046_IEO_FEA_MD.wav,neutral,74.62,0.8
1046/1046_IEO_FEA_HI.wav,fear,65.56,0.9
1046/1046_IEO_DIS_LO.wav,neutral,76.14,0.7
1046/1046_IEO_DIS_MD.wav,neutral,67.0,0.7
1046/1046_IEO_DIS_HI.wav,disgust,58.5,0.6
1046/1046_TIE_NEU_XX.wav,neutral,77.29,0.7
1046/1046_TIE_HAP_XX.wav,neutral,61.8,0.555555555555556
1046/1046_TIE_SAD_XX.wav,neutral,75.12,1.0
1046/1046_TIE_ANG_XX.wav,anger,66.14,0.6363636363636359
1046/1046_TIE_FEA_XX.wav,neutral,74.83,0.545454545454545
1046/1046_TIE_DIS_XX.wav,neutral,54.0,0.6
1046/1046_IOM_NEU_XX.wav,neutral,79.5,0.5
1046/1046_IOM_HAP_XX.wav,neutral,58.12,0.8
1046/1046_IOM_SAD_XX.wav,neutral,77.2,1.0
1046/1046_IOM_ANG_XX.wav,anger,39.4,0.5
1046/1046_IOM_FEA_XX.wav,neutral,84.14,0.7
1046/1046_IOM_DIS_XX.wav,neutral,68.0,0.625
1046/1046_IWW_NEU_XX.wav,neutral,70.62,0.8
1046/1046_IWW_HAP_XX.wav,no_agreement,,0.4
1046/1046_IWW_SAD_XX.wav,neutral,66.71,0.7777777777777779
1046/1046_IWW_ANG_XX.wav,disgust,55.25,0.4
1046/1046_IWW_FEA_XX.wav,fear,50.8,0.555555555555556
1046/1046_IWW_DIS_XX.wav,no_agreement,,0.3
1046/1046_TAI_NEU_XX.wav,neutral,73.33,1.0
1046/1046_TAI_HAP_XX.wav,happiness,76.0,0.555555555555556
1046/1046_TAI_SAD_XX.wav,neutral,67.44,0.9
1046/1046_TAI_ANG_XX.wav,anger,59.67,0.666666666666667
1046/1046_TAI_FEA_XX.wav,fear,57.83,0.6
1046/1046_TAI_DIS_XX.wav,disgust,47.0,0.6
1046/1046_MTI_NEU_XX.wav,neutral,74.83,0.666666666666667
1046/1046_MTI_HAP_XX.wav,neutral,54.0,0.5
1046/1046_MTI_SAD_XX.wav,neutral,76.67,0.9
1046/1046_MTI_ANG_XX.wav,no_agreement,,0.4
1046/1046_MTI_FEA_XX.wav,fear,51.17,0.6
1046/1046_MTI_DIS_XX.wav,no_agreement,,0.4
1046/1046_IWL_NEU_XX.wav,neutral,83.44,0.9
1046/1046_IWL_HAP_XX.wav,happiness,66.0,0.9
1046/1046_IWL_SAD_XX.wav,neutral,76.5,0.5714285714285711
1046/1046_IWL_ANG_XX.wav,anger,64.0,0.444444444444444
1046/1046_IWL_FEA_XX.wav,neutral,70.4,0.555555555555556
1046/1046_IWL_DIS_XX.wav,disgust,39.6,0.555555555555556
1046/1046_ITH_NEU_XX.wav,neutral,73.4,1.0
1046/1046_ITH_HAP_XX.wav,happiness,29.2,0.555555555555556
1046/1046_ITH_SAD_XX.wav,neutral,78.11,1.0
1046/1046_ITH_ANG_XX.wav,neutral,74.62,0.8
1046/1046_ITH_FEA_XX.wav,fear,66.4,0.5
1046/1046_ITH_DIS_XX.wav,neutral,85.83,0.666666666666667
1046/1046_DFA_NEU_XX.wav,neutral,75.83,0.6
1046/1046_DFA_HAP_XX.wav,neutral,57.57,0.7777777777777779
1046/1046_DFA_SAD_XX.wav,neutral,70.89,0.9
1046/1046_DFA_ANG_XX.wav,anger,59.38,0.8
1046/1046_DFA_FEA_XX.wav,fear,35.83,0.666666666666667
1046/1046_DFA_DIS_XX.wav,neutral,79.29,0.7
1046/1046_ITS_NEU_XX.wav,neutral,85.0,0.7
1046/1046_ITS_HAP_XX.wav,happiness,66.0,0.9
1046/1046_ITS_SAD_XX.wav,neutral,65.14,0.7
1046/1046_ITS_ANG_XX.wav,anger,33.75,0.444444444444444
1046/1046_ITS_FEA_XX.wav,neutral,56.75,0.444444444444444
1046/1046_ITS_DIS_XX.wav,disgust,67.2,0.5
1046/1046_TSI_NEU_XX.wav,neutral,64.12,0.8
1046/1046_TSI_HAP_XX.wav,happiness,34.67,0.6
1046/1046_TSI_SAD_XX.wav,neutral,61.89,1.0
1046/1046_TSI_ANG_XX.wav,neutral,71.2,0.555555555555556
1046/1046_TSI_FEA_XX.wav,fear,60.38,0.8
1046/1046_TSI_DIS_XX.wav,neutral,55.33,0.666666666666667
1046/1046_WSI_NEU_XX.wav,neutral,74.0,0.8888888888888891
1046/1046_WSI_HAP_XX.wav,happiness,72.38,0.8888888888888891
1046/1046_WSI_SAD_XX.wav,neutral,70.33,0.9
1046/1046_WSI_ANG_XX.wav,anger,62.5,0.8
1046/1046_WSI_FEA_XX.wav,disgust,60.67,0.33333333333333304
1046/1046_WSI_DIS_XX.wav,neutral,74.57,0.7
1047/1047_IEO_NEU_XX.wav,neutral,64.5,0.6
1047/1047_IEO_HAP_LO.wav,happiness,76.44,0.9
1047/1047_IEO_HAP_MD.wav,happiness,67.1,1.0
1047/1047_IEO_HAP_HI.wav,happiness,66.57,0.7
1047/1047_IEO_SAD_LO.wav,neutral,72.17,0.6
1047/1047_IEO_SAD_MD.wav,neutral,80.38,0.8
1047/1047_IEO_SAD_HI.wav,neutral,61.0,0.6
1047/1047_IEO_ANG_LO.wav,disgust,56.8,0.5
1047/1047_IEO_ANG_MD.wav,no_agreement,,0.33333333333333304
1047/1047_IEO_ANG_HI.wav,anger,70.12,0.8
1047/1047_IEO_FEA_LO.wav,neutral,67.33,0.818181818181818
1047/1047_IEO_FEA_MD.wav,fear,79.9,1.0
1047/1047_IEO_FEA_HI.wav,fear,81.0,0.7
1047/1047_IEO_DIS_LO.wav,disgust,64.8,0.5
1047/1047_IEO_DIS_MD.wav,fear,59.71,0.7
1047/1047_IEO_DIS_HI.wav,disgust,49.56,1.0
1047/1047_TIE_NEU_XX.wav,neutral,77.14,0.7
1047/1047_TIE_HAP_XX.wav,happiness,77.0,0.444444444444444
1047/1047_TIE_SAD_XX.wav,neutral,60.12,0.7272727272727271
1047/1047_TIE_ANG_XX.wav,anger,77.0,0.8888888888888891
1047/1047_TIE_FEA_XX.wav,fear,70.4,0.555555555555556
1047/1047_TIE_DIS_XX.wav,disgust,35.5,0.666666666666667
1047/1047_IOM_NEU_XX.wav,neutral,73.64,1.0
1047/1047_IOM_HAP_XX.wav,happiness,67.56,0.9
1047/1047_IOM_SAD_XX.wav,neutral,75.5,0.666666666666667
1047/1047_IOM_ANG_XX.wav,anger,80.5,0.5
1047/1047_IOM_FEA_XX.wav,fear,66.0,0.8888888888888891
1047/1047_IOM_DIS_XX.wav,neutral,85.5,0.5
1047/1047_IWW_NEU_XX.wav,neutral,61.2,0.555555555555556
1047/1047_IWW_HAP_XX.wav,happiness,81.6,1.0
1047/1047_IWW_SAD_XX.wav,fear,61.17,0.6
1047/1047_IWW_ANG_XX.wav,disgust,65.5,0.5
1047/1047_IWW_FEA_XX.wav,fear,66.9,1.0
1047/1047_IWW_DIS_XX.wav,disgust,45.0,0.6
1047/1047_TAI_NEU_XX.wav,neutral,83.5,0.8
1047/1047_TAI_HAP_XX.wav,happiness,62.0,0.8
1047/1047_TAI_SAD_XX.wav,no_agreement,,0.5
1047/1047_TAI_ANG_XX.wav,anger,52.0,0.555555555555556
1047/1047_TAI_FEA_XX.wav,fear,46.33,0.9
1047/1047_TAI_DIS_XX.wav,disgust,59.5,0.444444444444444
1047/1047_MTI_NEU_XX.wav,neutral,73.0,0.8
1047/1047_MTI_HAP_XX.wav,happiness,80.0,0.8888888888888891
1047/1047_MTI_SAD_XX.wav,neutral,69.5,0.444444444444444
1047/1047_MTI_ANG_XX.wav,anger,48.4,0.555555555555556
1047/1047_MTI_FEA_XX.wav,fear,49.83,0.666666666666667
1047/1047_MTI_DIS_XX.wav,anger,46.86,0.7777777777777779
1047/1047_IWL_NEU_XX.wav,neutral,56.25,0.8888888888888891
1047/1047_IWL_HAP_XX.wav,happiness,62.0,0.8
1047/1047_IWL_SAD_XX.wav,neutral,74.0,0.5
1047/1047_IWL_ANG_XX.wav,no_agreement,,0.222222222222222
1047/1047_IWL_FEA_XX.wav,fear,44.67,0.75
1047/1047_IWL_DIS_XX.wav,disgust,60.5,0.6
1047/1047_ITH_NEU_XX.wav,fear,41.6,0.625
1047/1047_ITH_HAP_XX.wav,happiness,80.38,0.8888888888888891
1047/1047_ITH_SAD_XX.wav,neutral,50.25,0.4
1047/1047_ITH_ANG_XX.wav,no_agreement,,0.444444444444444
1047/1047_ITH_FEA_XX.wav,fear,67.38,0.8888888888888891
1047/1047_ITH_DIS_XX.wav,disgust,56.0,0.7
1047/1047_DFA_NEU_XX.wav,neutral,68.5,1.0
1047/1047_DFA_HAP_XX.wav,happiness,71.56,1.0
1047/1047_DFA_SAD_XX.wav,neutral,57.0,0.4
1047/1047_DFA_ANG_XX.wav,anger,64.5,0.5
1047/1047_DFA_FEA_XX.wav,fear,69.43,0.7777777777777779
1047/1047_DFA_DIS_XX.wav,neutral,52.8,0.555555555555556
1047/1047_ITS_NEU_XX.wav,neutral,84.22,1.0
1047/1047_ITS_HAP_XX.wav,happiness,76.22,0.9
1047/1047_ITS_SAD_XX.wav,neutral,70.43,0.7
1047/1047_ITS_ANG_XX.wav,disgust,71.25,0.444444444444444
1047/1047_ITS_FEA_XX.wav,fear,73.44,0.9
1047/1047_ITS_DIS_XX.wav,neutral,59.75,0.444444444444444
1047/1047_TSI_NEU_XX.wav,neutral,70.33,0.666666666666667
1047/1047_TSI_HAP_XX.wav,happiness,64.0,0.555555555555556
1047/1047_TSI_SAD_XX.wav,neutral,61.43,0.7
1047/1047_TSI_ANG_XX.wav,anger,76.43,0.7777777777777779
1047/1047_TSI_FEA_XX.wav,fear,72.0,1.0
1047/1047_TSI_DIS_XX.wav,disgust,59.2,0.5
1047/1047_WSI_NEU_XX.wav,no_agreement,,0.33333333333333304
1047/1047_WSI_HAP_XX.wav,happiness,51.0,0.7777777777777779
1047/1047_WSI_SAD_XX.wav,neutral,73.67,0.375
1047/1047_WSI_ANG_XX.wav,anger,58.5,0.8
1047/1047_WSI_FEA_XX.wav,fear,59.88,0.8888888888888891
1047/1047_WSI_DIS_XX.wav,anger,54.83,0.545454545454545
1050/1050_IEO_NEU_XX.wav,neutral,72.89,1.0
1050/1050_IEO_HAP_LO.wav,happiness,69.5,0.8888888888888891
1050/1050_IEO_HAP_MD.wav,happiness,77.5,1.0
1050/1050_IEO_HAP_HI.wav,happiness,77.56,0.9
1050/1050_IEO_SAD_LO.wav,neutral,74.0,0.7
1050/1050_IEO_SAD_MD.wav,neutral,77.57,0.7
1050/1050_IEO_SAD_HI.wav,neutral,65.17,0.6
1050/1050_IEO_ANG_LO.wav,anger,73.67,0.9
1050/1050_IEO_ANG_MD.wav,no_agreement,,0.444444444444444
1050/1050_IEO_ANG_HI.wav,anger,85.0,0.8
1050/1050_IEO_FEA_LO.wav,fear,71.12,0.8888888888888891
1050/1050_IEO_FEA_MD.wav,fear,67.0,1.0
1050/1050_IEO_FEA_HI.wav,fear,81.14,0.7
1050/1050_IEO_DIS_LO.wav,disgust,61.0,0.4
1050/1050_IEO_DIS_MD.wav,disgust,61.5,0.444444444444444
1050/1050_IEO_DIS_HI.wav,no_agreement,,0.5
1050/1050_TIE_NEU_XX.wav,neutral,60.0,0.33333333333333304
1050/1050_TIE_HAP_XX.wav,happiness,68.33,0.9
1050/1050_TIE_SAD_XX.wav,neutral,70.0,0.666666666666667
1050/1050_TIE_ANG_XX.wav,anger,76.5,0.8
1050/1050_TIE_FEA_XX.wav,no_agreement,,0.33333333333333304
1050/1050_TIE_DIS_XX.wav,disgust,49.75,0.36363636363636404
1050/1050_IOM_NEU_XX.wav,neutral,72.67,0.666666666666667
1050/1050_IOM_HAP_XX.wav,happiness,30.83,0.6
1050/1050_IOM_SAD_XX.wav,neutral,55.67,0.6
1050/1050_IOM_ANG_XX.wav,anger,77.33,0.818181818181818
1050/1050_IOM_FEA_XX.wav,neutral,53.0,0.8
1050/1050_IOM_DIS_XX.wav,no_agreement,,0.4
1050/1050_IWW_NEU_XX.wav,fear,53.5,0.444444444444444
1050/1050_IWW_HAP_XX.wav,happiness,38.71,0.7777777777777779
1050/1050_IWW_SAD_XX.wav,fear,40.75,0.5
1050/1050_IWW_ANG_XX.wav,anger,58.67,0.6
1050/1050_IWW_FEA_XX.wav,fear,71.0,0.8
1050/1050_IWW_DIS_XX.wav,disgust,62.0,0.6
1050/1050_TAI_NEU_XX.wav,neutral,65.86,0.875
1050/1050_TAI_HAP_XX.wav,happiness,55.89,0.9
1050/1050_TAI_SAD_XX.wav,neutral,70.25,0.8
1050/1050_TAI_ANG_XX.wav,anger,84.6,1.0
1050/1050_TAI_FEA_XX.wav,fear,61.43,0.7
1050/1050_TAI_DIS_XX.wav,disgust,56.2,0.625
1050/1050_MTI_NEU_XX.wav,neutral,85.67,0.9
1050/1050_MTI_HAP_XX.wav,no_agreement,,0.5
1050/1050_MTI_SAD_XX.wav,sadness,56.4,0.555555555555556
1050/1050_MTI_ANG_XX.wav,anger,81.75,0.8
1050/1050_MTI_FEA_XX.wav,anger,47.75,0.5714285714285711
1050/1050_MTI_DIS_XX.wav,anger,38.4,0.625
1050/1050_IWL_NEU_XX.wav,no_agreement,,0.4
1050/1050_IWL_HAP_XX.wav,happiness,56.88,0.8888888888888891
1050/1050_IWL_SAD_XX.wav,neutral,51.25,0.5
1050/1050_IWL_ANG_XX.wav,anger,88.6,1.0
1050/1050_IWL_FEA_XX.wav,fear,62.4,0.5
1050/1050_IWL_DIS_XX.wav,anger,78.4,1.0
1050/1050_ITH_NEU_XX.wav,neutral,86.2,0.555555555555556
1050/1050_ITH_HAP_XX.wav,happiness,47.29,0.7777777777777779
1050/1050_ITH_SAD_XX.wav,sadness,55.0,0.4
1050/1050_ITH_ANG_XX.wav,anger,87.12,0.8888888888888891
1050/1050_ITH_FEA_XX.wav,fear,64.0,0.7
1050/1050_ITH_DIS_XX.wav,disgust,59.8,0.5
1050/1050_DFA_NEU_XX.wav,neutral,75.5,0.444444444444444
1050/1050_DFA_HAP_XX.wav,happiness,63.38,0.8
1050/1050_DFA_SAD_XX.wav,no_agreement,,0.4
1050/1050_DFA_ANG_XX.wav,anger,83.56,1.0
1050/1050_DFA_FEA_XX.wav,fear,55.56,0.9
1050/1050_DFA_DIS_XX.wav,no_agreement,,0.4
1050/1050_ITS_NEU_XX.wav,neutral,76.25,0.8
1050/1050_ITS_HAP_XX.wav,happiness,84.78,0.9
1050/1050_ITS_SAD_XX.wav,disgust,44.0,0.5
1050/1050_ITS_ANG_XX.wav,anger,82.5,1.0
1050/1050_ITS_FEA_XX.wav,fear,84.12,0.8
1050/1050_ITS_DIS_XX.wav,disgust,74.89,0.9
1050/1050_TSI_NEU_XX.wav,neutral,75.33,0.818181818181818
1050/1050_TSI_HAP_XX.wav,happiness,60.44,0.9
1050/1050_TSI_SAD_XX.wav,neutral,55.5,0.5
1050/1050_TSI_ANG_XX.wav,anger,81.0,1.0
1050/1050_TSI_FEA_XX.wav,fear,74.44,0.9
1050/1050_TSI_DIS_XX.wav,no_agreement,,0.444444444444444
1050/1050_WSI_NEU_XX.wav,neutral,65.33,1.0
1050/1050_WSI_HAP_XX.wav,happiness,86.14,0.7777777777777779
1050/1050_WSI_SAD_XX.wav,fear,57.8,0.45454545454545503
1050/1050_WSI_ANG_XX.wav,anger,90.14,0.875
1050/1050_WSI_FEA_XX.wav,fear,71.38,0.8
1050/1050_WSI_DIS_XX.wav,no_agreement,,0.5
1051/1051_IEO_NEU_XX.wav,neutral,76.83,0.6
1051/1051_IEO_HAP_LO.wav,happiness,63.78,0.9
1051/1051_IEO_HAP_MD.wav,happiness,58.64,1.0
1051/1051_IEO_HAP_HI.wav,happiness,74.88,0.8888888888888891
1051/1051_IEO_SAD_LO.wav,no_agreement,,0.4
1051/1051_IEO_SAD_MD.wav,neutral,74.0,0.8
1051/1051_IEO_SAD_HI.wav,sadness,63.0,0.555555555555556
1051/1051_IEO_ANG_LO.wav,disgust,73.33,0.666666666666667
1051/1051_IEO_ANG_MD.wav,anger,69.0,0.6
1051/1051_IEO_ANG_HI.wav,anger,92.71,0.875
1051/1051_IEO_FEA_LO.wav,neutral,65.0,0.5
1051/1051_IEO_FEA_MD.wav,anger,32.25,0.4
1051/1051_IEO_FEA_HI.wav,fear,47.4,0.5
1051/1051_IEO_DIS_LO.wav,neutral,56.75,0.4
1051/1051_IEO_DIS_MD.wav,disgust,52.6,0.5
1051/1051_IEO_DIS_HI.wav,disgust,71.0,0.4
1051/1051_TIE_NEU_XX.wav,neutral,64.25,0.8
1051/1051_TIE_HAP_XX.wav,happiness,67.75,0.8
1051/1051_TIE_SAD_XX.wav,neutral,56.86,0.7
1051/1051_TIE_ANG_XX.wav,anger,63.43,0.7777777777777779
1051/1051_TIE_FEA_XX.wav,fear,59.38,0.8
1051/1051_TIE_DIS_XX.wav,disgust,57.0,0.6
1051/1051_IOM_NEU_XX.wav,neutral,65.0,0.7
1051/1051_IOM_HAP_XX.wav,happiness,67.8,1.0
1051/1051_IOM_SAD_XX.wav,sadness,59.2,0.555555555555556
1051/1051_IOM_ANG_XX.wav,anger,59.75,0.8
1051/1051_IOM_FEA_XX.wav,fear,60.8,0.5
1051/1051_IOM_DIS_XX.wav,disgust,66.33,0.3
1051/1051_IWW_NEU_XX.wav,neutral,71.43,0.7777777777777779
1051/1051_IWW_HAP_XX.wav,happiness,63.89,1.0
1051/1051_IWW_SAD_XX.wav,neutral,57.25,0.5
1051/1051_IWW_ANG_XX.wav,anger,75.17,0.6
1051/1051_IWW_FEA_XX.wav,fear,65.0,1.0
1051/1051_IWW_DIS_XX.wav,fear,44.4,0.5
1051/1051_TAI_NEU_XX.wav,neutral,80.78,0.9
1051/1051_TAI_HAP_XX.wav,happiness,54.5,0.8888888888888891
1051/1051_TAI_SAD_XX.wav,sadness,46.17,0.6
1051/1051_TAI_ANG_XX.wav,anger,81.75,0.8888888888888891
1051/1051_TAI_FEA_XX.wav,fear,55.5,0.444444444444444
1051/1051_TAI_DIS_XX.wav,no_agreement,,0.444444444444444
1051/1051_MTI_NEU_XX.wav,neutral,69.33,0.6
1051/1051_MTI_HAP_XX.wav,happiness,59.3,0.9090909090909091
1051/1051_MTI_SAD_XX.wav,sadness,46.2,0.5
1051/1051_MTI_ANG_XX.wav,anger,67.25,0.8
1051/1051_MTI_FEA_XX.wav,fear,47.0,0.7777777777777779
1051/1051_MTI_DIS_XX.wav,disgust,33.5,0.444444444444444
1051/1051_IWL_NEU_XX.wav,neutral,68.11,0.9
1051/1051_IWL_HAP_XX.wav,happiness,68.0,0.9
1051/1051_IWL_SAD_XX.wav,neutral,62.14,0.7777777777777779
1051/1051_IWL_ANG_XX.wav,anger,75.5,0.666666666666667
1051/1051_IWL_FEA_XX.wav,fear,46.2,0.5
1051/1051_IWL_DIS_XX.wav,disgust,57.6,0.555555555555556
1051/1051_ITH_NEU_XX.wav,neutral,65.62,0.8888888888888891
1051/1051_ITH_HAP_XX.wav,happiness,65.8,1.0
1051/1051_ITH_SAD_XX.wav,neutral,64.0,0.6
1051/1051_ITH_ANG_XX.wav,anger,62.86,0.7777777777777779
1051/1051_ITH_FEA_XX.wav,fear,55.38,0.7272727272727271
1051/1051_ITH_DIS_XX.wav,disgust,40.33,0.6
1051/1051_DFA_NEU_XX.wav,neutral,73.0,0.8
1051/1051_DFA_HAP_XX.wav,happiness,70.0,1.0
1051/1051_DFA_SAD_XX.wav,neutral,66.78,0.9
1051/1051_DFA_ANG_XX.wav,anger,51.4,1.0
1051/1051_DFA_FEA_XX.wav,no_agreement,,0.33333333333333304
1051/1051_DFA_DIS_XX.wav,disgust,72.2,0.5
1051/1051_ITS_NEU_XX.wav,neutral,65.0,0.7777777777777779
1051/1051_ITS_HAP_XX.wav,happiness,51.14,0.7
1051/1051_ITS_SAD_XX.wav,neutral,70.75,0.5
1051/1051_ITS_ANG_XX.wav,no_agreement,,0.5
1051/1051_ITS_FEA_XX.wav,fear,54.2,0.9090909090909091
1051/1051_ITS_DIS_XX.wav,disgust,52.0,0.555555555555556
1051/1051_TSI_NEU_XX.wav,neutral,68.7,0.9090909090909091
1051/1051_TSI_HAP_XX.wav,happiness,54.89,0.9
1051/1051_TSI_SAD_XX.wav,neutral,74.5,0.666666666666667
1051/1051_TSI_ANG_XX.wav,anger,51.71,0.7777777777777779
1051/1051_TSI_FEA_XX.wav,fear,67.78,0.9
1051/1051_TSI_DIS_XX.wav,disgust,43.0,0.625
1051/1051_WSI_NEU_XX.wav,neutral,77.25,0.8
1051/1051_WSI_HAP_XX.wav,happiness,58.89,1.0
1051/1051_WSI_SAD_XX.wav,neutral,63.5,0.6
1051/1051_WSI_ANG_XX.wav,anger,47.78,0.9
1051/1051_WSI_FEA_XX.wav,disgust,65.33,0.6
1051/1051_WSI_DIS_XX.wav,disgust,51.2,0.555555555555556
1052/1052_IEO_NEU_XX.wav,neutral,85.5,0.8888888888888891
1052/1052_IEO_HAP_LO.wav,happiness,76.5,1.0
1052/1052_IEO_HAP_MD.wav,happiness,78.27,1.0
1052/1052_IEO_HAP_HI.wav,happiness,91.27,1.0
1052/1052_IEO_SAD_LO.wav,neutral,69.4,0.555555555555556
1052/1052_IEO_SAD_MD.wav,neutral,69.78,0.9
1052/1052_IEO_SAD_HI.wav,fear,54.4,0.5
1052/1052_IEO_ANG_LO.wav,anger,45.4,0.5
1052/1052_IEO_ANG_MD.wav,anger,79.56,0.9
1052/1052_IEO_ANG_HI.wav,anger,77.33,0.9
1052/1052_IEO_FEA_LO.wav,no_agreement,,0.375
1052/1052_IEO_FEA_MD.wav,no_agreement,,0.3
1052/1052_IEO_FEA_HI.wav,fear,71.11,1.0
1052/1052_IEO_DIS_LO.wav,disgust,36.8,0.45454545454545503
1052/1052_IEO_DIS_MD.wav,disgust,50.0,0.8888888888888891
1052/1052_IEO_DIS_HI.wav,disgust,50.8,0.5
1052/1052_TIE_NEU_XX.wav,neutral,79.5,0.666666666666667
1052/1052_TIE_HAP_XX.wav,happiness,73.0,0.9
1052/1052_TIE_SAD_XX.wav,neutral,74.5,0.666666666666667
1052/1052_TIE_ANG_XX.wav,anger,73.4,1.0
1052/1052_TIE_FEA_XX.wav,fear,76.11,0.9
1052/1052_TIE_DIS_XX.wav,disgust,81.0,0.666666666666667
1052/1052_IOM_NEU_XX.wav,neutral,70.88,0.8
1052/1052_IOM_HAP_XX.wav,happiness,66.33,1.0
1052/1052_IOM_SAD_XX.wav,neutral,61.5,0.666666666666667
1052/1052_IOM_ANG_XX.wav,anger,70.0,0.9090909090909091
1052/1052_IOM_FEA_XX.wav,fear,59.0,0.7272727272727271
1052/1052_IOM_DIS_XX.wav,disgust,47.17,0.666666666666667
1052/1052_IWW_NEU_XX.wav,neutral,73.2,0.555555555555556
1052/1052_IWW_HAP_XX.wav,happiness,57.62,0.8
1052/1052_IWW_SAD_XX.wav,neutral,75.17,0.6
1052/1052_IWW_ANG_XX.wav,anger,64.11,0.9
1052/1052_IWW_FEA_XX.wav,fear,49.9,1.0
1052/1052_IWW_DIS_XX.wav,disgust,52.33,0.75
1052/1052_TAI_NEU_XX.wav,neutral,78.75,0.8
1052/1052_TAI_HAP_XX.wav,happiness,89.9,1.0
1052/1052_TAI_SAD_XX.wav,neutral,68.8,0.555555555555556
1052/1052_TAI_ANG_XX.wav,anger,73.22,0.9
1052/1052_TAI_FEA_XX.wav,fear,65.22,1.0
1052/1052_TAI_DIS_XX.wav,disgust,67.0,0.8
1052/1052_MTI_NEU_XX.wav,no_agreement,,0.444444444444444
1052/1052_MTI_HAP_XX.wav,happiness,62.12,0.8
1052/1052_MTI_SAD_XX.wav,neutral,34.0,0.444444444444444
1052/1052_MTI_ANG_XX.wav,anger,76.88,0.8888888888888891
1052/1052_MTI_FEA_XX.wav,fear,65.71,0.7
1052/1052_MTI_DIS_XX.wav,anger,70.0,0.375
1052/1052_IWL_NEU_XX.wav,neutral,79.0,0.8888888888888891
1052/1052_IWL_HAP_XX.wav,happiness,67.75,0.8
